oai_url,application,version,earliest_datestamp,repository_name,set_spec,context_name,stats_id,total_record_count,issn,country_marc,country_issn,country_tld,country_ip,country_consolidated,last_completed_update,first_beacon,last_beacon,last_oai_response,unresponsive_endpoint,unresponsive_context,record_count_2020,record_count_2021,record_count_2022,record_count_2023,issn_buscado,openalex_id,works_count,cited_by_count,h_index,2yr_mean_citedness,is_in_openalex,error,indice_visibilidad,indice_visibilidad_ajustado,tasa_indexacion_openalex,es_chile_activa
https://revistapropuestascriticas.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-10-08T05:06:43Z,Revistas de la Universidad de Chile,RPCTS,Propuestas Críticas en Trabajo Social-Critical Proposals in Social Work,5a149fcb88c5f,90,2735-6620,Chile,CL,CL,CL,cl,2024-10-08 05:16:59+00:00,2021-01-27 05:09:52+00:00,2024-10-12 22:13:12+00:00,2024-10-08 05:06:44+00:00,0,0,0,28,27,23,2735-6620,S4210184370,38,78,4,0.1891891891891892,True,,0.8666666666666667,2.0526315789473686,0.4222222222222222,True
https://resonancias.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-09-30T05:41:32Z,Revistas de la Universidad de Chile,RSN,Resonancias. Revista de Filosofía,5a149fcb88c5f,136,0719-790X,Chile,CL,CL,CL,cl,2024-09-30 05:53:31+00:00,2020-05-15 17:43:01+00:00,2024-09-27 15:25:29+00:00,2024-09-30 05:41:32+00:00,0,0,26,23,10,22,0719-790X,S4210194294,73,32,3,0.04,True,,0.2352941176470588,0.4383561643835616,0.5367647058823529,True
http://revistas.uach.cl/index.php/index/oai,ojs,3.3.0.10,2017-06-22T22:57:35Z,Revistas Electrónicas UACh en Texto Completo,revstul,Revista stultifera,62c48fef16c9b,137,0719-983X,cl,CL,CL,,cl,2024-10-01 04:47:38+00:00,2022-07-05 15:11:21+00:00,2024-10-17 19:39:45+00:00,2024-10-01 04:46:11+00:00,0,0,20,19,24,22,0719-983X,S4210224888,116,72,4,0.2653061224489796,True,,0.5255474452554745,0.6206896551724138,0.8467153284671532,True
https://ojs.uc.cl/index.php/index/oai,ojs,3.2.1.4,2018-12-11T11:20:45Z,Revistas UC,RDA,Revista de Derecho Aplicado LLM UC,5a281158ae477,94,2452-4344,cl,CL,CL,,cl,2024-10-11 07:44:44+00:00,2024-01-09 20:48:00+00:00,2024-10-18 13:37:34+00:00,2024-10-11 07:41:33+00:00,0,0,15,13,7,22,2452-4344,S4387292118,0,0,1,0.0,True,,0.0,0.0,0.0,True
https://revistadelaconstruccion.uc.cl/index.php/index/oai,ojs,3.2.1.4,2018-12-11T11:20:45Z,Revistas UC,RP,Revista Planeo,5a281158ae477,39,0719-2932,cl,CL,CL,,cl,2024-10-12 04:55:42+00:00,2024-05-17 20:05:47+00:00,2024-10-14 20:14:17+00:00,2024-10-12 04:52:39+00:00,0,0,0,5,0,22,0719-2932,S4387289646,0,0,2,0.0769230769230769,True,,0.0,0.0,0.0,True
https://revistalatderechoyreligion.uc.cl/index.php/index/oai,ojs,3.2.1.4,2018-12-11T11:20:45Z,Revistas UC,RLDR,Revista Latinoamericana de Derecho y Religión,5a281158ae477,196,0719-7160,cl,CL,CL,,cl,2024-10-20 06:13:22+00:00,2024-09-05 17:07:14+00:00,2024-09-05 17:07:14+00:00,2024-10-20 06:10:31+00:00,0,0,20,14,31,22,0719-7160,S4210192161,19,65,3,0.0666666666666666,True,,0.3316326530612244,3.421052631578948,0.096938775510204,True
https://www.revistas.usach.cl/ojs/index.php/index/oai,ojs,3.4.0.5,2017-05-22T12:56:24Z,Revistas y Publicaciones de la Universidad de Santiago de Chile,revistagpt,Revista Gestión de las Personas y Tecnología,5b22733b94176,358,0718-5693,Chile,CL,CL,CL,cl,2024-10-08 06:30:48+00:00,2020-05-20 13:55:41+00:00,2024-10-17 19:21:02+00:00,2024-10-08 06:29:56+00:00,0,0,21,21,21,21,0718-5693,S4210188556,175,181,7,0.5,True,,0.505586592178771,1.0342857142857145,0.4888268156424581,True
https://revistamad.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-09-29T07:16:06Z,Revistas de la Universidad de Chile,RMAD,MAD,5a149fcb88c5f,358,0718-0527,Chile,CL,CL,CL,cl,2024-09-29 07:28:37+00:00,2020-10-27 11:55:51+00:00,2024-09-02 20:26:38+00:00,2024-09-29 07:16:07+00:00,0,0,17,11,5,21,0718-0527,S2736628705,392,694,10,0.0,True,,1.9385474860335197,1.770408163265306,1.094972067039106,True
https://revistas.uft.cl/index.php/index/oai,ojs,3.3.0.6,2020-04-30T21:14:01Z,Portal de Revistas,amox,Amoxtli,5e781d58194a1,76,0719-997X,cl,CL,CL,CL,cl,2024-10-02 06:51:11+00:00,2020-05-01 13:16:26+00:00,2024-10-10 20:31:19+00:00,2024-10-02 06:50:38+00:00,0,0,13,7,6,21,0719-997X,S4210197872,21,9,2,0.2592592592592592,True,,0.1184210526315789,0.4285714285714285,0.2763157894736842,True
https://revistaethika.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-10-01T08:23:41Z,Revistas de la Universidad de Chile,ETK,Revista Ethika+,5a149fcb88c5f,120,2452-6037,Chile,CL,CL,CL,cl,2024-10-01 08:35:30+00:00,2020-05-04 06:49:14+00:00,2024-06-26 18:59:28+00:00,2024-10-01 08:23:41+00:00,0,0,25,32,35,20,2452-6037,S4210201307,83,83,4,0.0652173913043478,True,,0.6916666666666667,1.0,0.6916666666666667,True
https://revistas.ubiobio.cl/index.php/index/oai,ojs,3.3.0.8,2014-11-17T13:52:03Z,Revistas Universidad del Bío-Bío,RHS,Hábitat Sustentable,54257aa43a23d,219,0719-0700,cl,CL,CL,CL,cl,2024-09-30 07:35:43+00:00,2020-05-07 18:25:33+00:00,2024-10-18 18:52:24+00:00,2024-09-30 07:34:24+00:00,0,0,20,17,20,20,0719-0700,S4210233440,118,372,9,0.45,True,,1.6986301369863013,3.152542372881356,0.5388127853881278,True
https://revistaderecho.ucn.cl/index.php/index/oai,ojs,3.4.0.5,2014-05-31T21:57:20Z,Revistas Científicas de la Universidad Católica del Norte,revista-derecho,Revista de derecho (Coquimbo),53879a384bfcd,743,0718-9753,cl,CL,CL,CL,cl,2024-10-08 06:54:33+00:00,2020-05-11 12:33:30+00:00,2024-10-19 11:47:34+00:00,2024-10-08 06:54:26+00:00,0,0,24,22,24,20,0718-9753,S4210175593,779,968,11,0.217391304347826,True,,1.3028263795423958,1.2426187419768937,1.0484522207267832,True
https://haal.cl/index.php/index/oai,ojs,3.3.0.19,2020-04-21T00:21:10Z,,haal,Historia Agraria de América Latina,5e9ce17d9c130,114,2452-5162,Chile,CL,CL,US,cl,2024-10-05 04:19:18+00:00,2020-05-14 10:30:28+00:00,2024-10-06 11:19:07+00:00,2024-10-05 04:19:13+00:00,0,0,0,0,81,20,2452-5162,S4210198815,83,43,4,0.0888888888888888,True,,0.3771929824561403,0.5180722891566265,0.7280701754385965,True
https://www.revistas.usach.cl/ojs/index.php/index/oai,ojs,3.4.0.5,2017-05-22T12:56:24Z,Revistas y Publicaciones de la Universidad de Santiago de Chile,rizomas,Arboles y Rizomas,5b22733b94176,111,0719-9805,Chile,CL,CL,CL,cl,2024-10-08 06:30:48+00:00,2020-05-20 13:55:41+00:00,2024-10-17 19:21:02+00:00,2024-10-08 06:29:56+00:00,0,0,20,19,21,20,0719-9805,S4210208668,56,43,3,0.0333333333333333,True,,0.3873873873873873,0.7678571428571429,0.5045045045045045,True
https://revistaurbanismo.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-09-29T09:34:58Z,Revistas de la Universidad de Chile,RU,Revista de Urbanismo,5a149fcb88c5f,466,0717-5051,Chile,CL,CL,CL,cl,2024-09-29 09:47:46+00:00,2020-06-05 14:28:43+00:00,2024-10-14 13:48:38+00:00,2024-09-29 09:34:59+00:00,0,0,21,23,22,20,0717-5051,S2739459161,649,822,12,0.5238095238095238,True,,1.7639484978540771,1.2665639445300465,1.3927038626609445,True
https://rhp.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-10-21T06:51:56Z,Revistas de la Universidad de Chile,RHP,Revista Historia y Patrimonio,5a149fcb88c5f,42,2810-6245,cl,CL,CL,,cl,2024-10-21 07:03:20+00:00,2022-11-03 18:07:54+00:00,2024-08-06 19:08:18+00:00,2024-10-21 06:51:56+00:00,0,0,0,0,11,20,2810-6245,S4387286743,0,0,1,0.064516129032258,True,,0.0,0.0,0.0,True
https://cuadernosdeinvestigacion.unach.cl/index.php/index/oai,ojs,3.4.0.5,2023-10-09T13:01:03Z,,RCCI,Revista Científica Cuadernos de Investigación,6390cb9eaf45d,35,2810-6210,cl,CL,CL,,cl,2024-10-02 07:45:30+00:00,2022-12-07 09:22:08+00:00,2024-10-15 19:23:02+00:00,2024-10-02 07:45:22+00:00,0,0,0,0,0,20,2810-6210,S4387291577,0,0,1,0.0,True,,0.0,0.0,0.0,True
https://revistas.academia.cl/index.php/index/oai,ojs,3.1.1.4,2015-01-08T18:02:34Z,Portal de Revistas de la Universidad Academia de Humanismo Cristiano,castalia,Castalia - Revista de Psicología de la Academia,548056eab171e,150,0719-8051,cl,CL,CL,CL,cl,2024-10-08 07:13:42+00:00,2020-05-08 14:48:18+00:00,2024-10-03 18:41:17+00:00,2024-10-08 07:13:06+00:00,0,0,19,19,17,19,0719-8051,S4210192782,108,65,3,0.2702702702702703,True,,0.4333333333333333,0.6018518518518519,0.72,True
https://revistachilenaenfermeria.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-09-29T08:09:10Z,Revistas de la Universidad de Chile,RCHE,Revista Chilena de Enfermería,5a149fcb88c5f,73,2452-5839,Chile,CL,CL,CL,cl,2024-09-29 08:21:08+00:00,2020-05-20 20:26:40+00:00,2024-10-01 15:22:48+00:00,2024-09-29 08:09:11+00:00,0,0,6,15,14,19,2452-5839,S4210220070,45,36,4,0.25,True,,0.4931506849315068,0.8,0.6164383561643836,True
https://www.revistas.usach.cl/ojs/index.php/index/oai,ojs,3.4.0.5,2017-05-22T12:56:24Z,Revistas y Publicaciones de la Universidad de Santiago de Chile,palimpsesto,Palimpsesto,5b22733b94176,181,0718-5898,Chile,CL,CL,CL,cl,2024-10-08 06:30:48+00:00,2020-05-20 13:55:41+00:00,2024-10-17 19:21:02+00:00,2024-10-08 06:29:56+00:00,0,0,20,23,18,18,0718-5898,S4210210808,55,23,2,0.2083333333333333,True,,0.1270718232044199,0.4181818181818181,0.3038674033149171,True
https://revistaestudiospoliticaspublicas.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-09-30T04:57:01Z,Revistas de la Universidad de Chile,REPP,Revista Estudios de Políticas Públicas,5a149fcb88c5f,224,0719-6296,Chile,CL,CL,CL,cl,2024-09-30 05:08:18+00:00,2020-08-14 15:00:38+00:00,2024-10-09 02:09:47+00:00,2024-09-30 04:57:01+00:00,0,0,17,17,26,18,0719-6296,S4210214450,231,248,6,0.2727272727272727,True,,1.1071428571428572,1.0735930735930737,1.03125,True
https://revistas.uft.cl/index.php/index/oai,ojs,3.3.0.6,2020-04-30T21:14:01Z,Portal de Revistas,rer,Revista de Educación Religiosa,5e781d58194a1,112,2452-5936,Chile,CL,CL,CL,cl,2024-10-02 06:51:11+00:00,2020-05-01 13:16:26+00:00,2024-10-10 20:31:19+00:00,2024-10-02 06:50:38+00:00,0,0,23,24,17,17,2452-5936,S4210218676,87,63,4,0.2702702702702703,True,,0.5625,0.7241379310344828,0.7767857142857143,True
http://ojs.umc.cl/index.php/index/oai,ojs,3.1.1.4,2019-04-22T02:31:26Z,Universidad Miguel de Cervantes,estudioseneducacion,Revista Estudios en Educación,5d8d83d23fa8f,142,2452-4980,Chile,CL,CL,CL,cl,2024-10-08 05:17:21+00:00,2020-05-26 15:25:58+00:00,2024-09-09 15:32:50+00:00,2024-10-08 05:17:05+00:00,0,0,35,22,21,17,2452-4980,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://adnz.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-09-29T08:03:08Z,Revistas de la Universidad de Chile,ADNZ,A.Dnz,5a149fcb88c5f,145,0719-4676,cl,CL,CL,CL,cl,2024-09-29 08:12:14+00:00,2021-04-28 15:46:28+00:00,2024-05-02 21:25:08+00:00,2024-09-29 08:03:08+00:00,0,0,0,16,0,17,0719-4676,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistatransformar.cl/index.php/index/oai,ojs,3.3.0.6,2021-05-15T22:03:58Z,Revista Transformar,transformar,Transformar,60a012a476221,68,2735-6302,Chile,CL,CL,CL,cl,2024-10-10 07:35:38+00:00,2021-05-15 11:28:15+00:00,2024-10-15 18:01:04+00:00,2024-10-10 07:35:34+00:00,0,0,4,17,14,17,2735-6302,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.umce.cl/index.php/index/oai,ojs,3.3.0.16,2017-04-24T10:07:19Z,Portal Oficial de Revistas Académicas de la UMCE,dialogoseducativos,Revista Electrónica Diálogos Educativos. REDE,56b34cf039b64,299,0718-1310,cl,CL,CL,CL,cl,2024-10-08 08:24:12+00:00,2020-05-26 09:04:53+00:00,2024-10-18 14:01:43+00:00,2024-10-08 08:23:14+00:00,0,0,0,0,3,17,0718-1310,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.uft.cl/index.php/index/oai,ojs,3.3.0.6,2020-04-30T21:14:01Z,Portal de Revistas,rre,Revista Realidad Educativa,5e781d58194a1,51,2452-6134,Chile,CL,CL,CL,cl,2024-10-02 06:51:11+00:00,2020-05-01 13:16:26+00:00,2024-10-10 20:31:19+00:00,2024-10-02 06:50:38+00:00,0,0,0,7,13,16,2452-6134,S4210238748,23,23,3,0.3636363636363636,True,,0.4509803921568627,1.0,0.4509803921568627,True
https://praxispsi.udp.cl/index.php/index/oai,ojs,3.2.1.4,2018-12-03T18:07:22Z,,praxispsi,Praxispsi,5beddffb97f87,161,2735-6957,cl,CL,CL,US,cl,2024-10-12 04:59:28+00:00,2020-05-07 08:48:52+00:00,2021-08-31 13:53:30+00:00,2024-10-12 04:59:23+00:00,0,0,16,9,16,16,2735-6957,S4210201890,131,50,3,0.1851851851851851,True,,0.3105590062111801,0.3816793893129771,0.8136645962732919,True
http://jmh.ucv.cl/index.php/index/oai,ojs,3.3.0.13,2024-06-19T15:06:12Z,JM&H,jmh,Journal of Movement & Health,5df297b303c23,157,2452-5812,Chile,CL,CL,CL,cl,2024-10-05 04:10:06+00:00,2020-05-08 13:51:49+00:00,2020-05-27 15:57:30+00:00,2024-10-05 04:10:00+00:00,0,0,15,8,16,16,2452-5812,S4210220755,133,203,7,0.6666666666666666,True,,1.2929936305732483,1.5263157894736843,0.8471337579617835,True
https://revistas.uautonoma.cl/index.php/index/oai,ojs,3.3.0.10,2020-04-21T21:42:28Z,Revistas Académicas: Universidad Autonóma de Chile,rjyd,Revista Justicia & Derecho,5e937713d7785,126,0719-9392,Chile,CL,CL,CL,cl,2024-09-30 05:42:47+00:00,2020-06-28 16:20:08+00:00,2024-10-11 19:47:19+00:00,2024-09-30 05:41:42+00:00,0,0,24,27,15,16,0719-9392,S4210206192,151,96,5,0.4054054054054054,True,,0.7619047619047619,0.6357615894039735,1.1984126984126984,True
https://www.tscuadernosdetrabajosocial.cl/index.php/index/oai,ojs,3.1.2.4,2016-03-04T01:04:30Z,Sección Gestor TS Cuadernos de trabajo social,TS,TS Cuadernos de Trabajo Social,5b6ce4e2f3bca,183,0719-6520,Chile,CL,CL,CL,cl,2024-10-07 05:00:47+00:00,2020-10-07 13:25:22+00:00,2024-06-24 07:17:14+00:00,2024-10-07 05:00:40+00:00,0,0,12,16,12,16,0719-6520,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistateoriadelarte.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-09-29T07:31:53Z,Revistas de la Universidad de Chile,RTA,Revista de Teoría del Arte,5a149fcb88c5f,406,0719-7276,Chile,CL,CL,CL,cl,2024-09-29 07:44:28+00:00,2020-12-03 05:36:59+00:00,2023-10-26 00:44:55+00:00,2024-09-29 07:31:53+00:00,0,0,0,9,6,16,0719-7276,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://sabereseducativos.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-10-01T06:08:40Z,Revistas de la Universidad de Chile,RSED,Revista Saberes Educativos,5a149fcb88c5f,129,2452-5014,Chile,CL,CL,CL,cl,2024-10-01 06:21:57+00:00,2020-06-27 10:58:40+00:00,2024-09-26 15:20:52+00:00,2024-10-01 06:08:40+00:00,0,0,11,25,14,16,2452-5014,S4210213034,89,305,9,0.2,True,,2.364341085271318,3.426966292134832,0.689922480620155,True
https://rompefilas.cl/index.php/index/oai,ojs,3.3.0.0,2024-05-10T00:12:20Z,,home,Rompefilas,607fafb5de63e,37,0716-7598,Chile,CL,CL,CL,cl,2024-05-10 00:12:26+00:00,2021-04-20 21:54:03+00:00,2023-09-03 18:27:00+00:00,2024-05-10 00:12:23+00:00,0,0,0,15,6,16,0716-7598,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.udla.cl/index.php/index/oai,ojs,3.1.1.2,2020-09-26T14:16:59Z,,rea,Revista Educación Las Américas,5d9f65d9cc5a4,122,0719-7128,Chile,CL,CL,CL,cl,2024-10-04 04:24:52+00:00,2021-04-25 18:28:52+00:00,2024-10-15 12:14:02+00:00,2024-10-04 04:24:47+00:00,0,0,23,10,7,16,0719-7128,S4210210017,71,195,8,0.391304347826087,True,,1.598360655737705,2.7464788732394365,0.5819672131147541,True
https://cintademoebio.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-10-01T04:49:20Z,Revistas de la Universidad de Chile,CDM,Cinta de Moebio. Revista de Epistemología de Ciencias Sociales,5a149fcb88c5f,572,0717-554X,cl,CL,CL,CL,cl,2024-10-01 04:57:47+00:00,2021-06-16 09:37:57+00:00,2023-12-12 11:33:10+00:00,2024-10-01 04:49:20+00:00,0,0,31,17,15,16,0717-554X,S86099896,414,2539,22,0.4193548387096774,True,,4.438811188811189,6.132850241545894,0.7237762237762237,True
https://revistas.udec.cl/index.php/index/oai,ojs,3.2.0.3,2017-05-14T04:45:46Z,Revistas Académicas Universidad de Concepción,gyap,Gobierno y Administración Pública,58e51e0ae72e0,59,2735-7074,cl,CL,CL,CL,cl,2024-10-02 07:40:56+00:00,2020-06-10 13:58:40+00:00,2022-12-26 11:47:32+00:00,2024-10-02 07:38:14+00:00,0,0,0,7,18,16,2735-7074,S4210199428,26,16,2,0.0,True,,0.2711864406779661,0.6153846153846154,0.4406779661016949,True
https://revistas.uautonoma.cl/index.php/index/oai,ojs,3.3.0.10,2020-04-21T21:42:28Z,Revistas Académicas: Universidad Autonóma de Chile,reaf,Revista Chilena de Rehabilitación y Actividad Física,5e937713d7785,41,2735-7287,cl,CL,CL,CL,cl,2024-09-30 05:42:47+00:00,2020-06-28 16:20:08+00:00,2024-10-11 19:47:19+00:00,2024-09-30 05:41:42+00:00,0,0,0,4,14,16,2735-7287,S4210207499,23,13,2,0.1875,True,,0.3170731707317073,0.5652173913043478,0.5609756097560976,True
https://reinnec.cl/index.php/index/oai,ojs,3.3.0.12,2022-10-20T23:30:34Z,Open Journal Systems,reinnec,Revista de Innovación en Enseñanza de las Ciencias,572748a573f45,125,0719-9007,cl,CL,CL,,cl,2024-10-21 04:32:30+00:00,2021-11-04 09:50:36+00:00,2024-10-17 14:16:18+00:00,2024-10-21 04:32:22+00:00,0,0,23,16,0,16,0719-9007,S4210218120,17,8,3,0.0,True,,0.064,0.4705882352941176,0.136,True
https://ediciones.ucsh.cl/index.php/index/oai,ojs,3.3.0.8,2017-11-27T12:16:56Z,Portal de Publicaciones Académicas UCSH,RSAP,Revista Sul-Americana de Psicologia,5a0b01e18d96a,200,2318-650X,cl,CL,CL,,cl,2024-10-02 05:48:28+00:00,2022-01-13 16:10:29+00:00,2023-10-20 14:22:00+00:00,2024-10-02 05:47:23+00:00,0,0,9,24,13,16,2318-650X,S4210191468,75,139,3,0.1379310344827586,True,,0.695,1.8533333333333333,0.375,True
https://revistas.ulagos.cl/index.php/index/oai,ojs,3.1.2.4,2023-04-06T01:43:26Z,Portal de Revistas Universidad de los Lagos,interedu,Revista INTEREDU,64243d253adae,129,2735-6523,cl,CL,CL,,cl,2024-10-20 08:50:58+00:00,2023-08-07 17:10:35+00:00,2024-09-30 12:25:54+00:00,2024-10-20 08:50:15+00:00,0,0,49,32,19,16,2735-6523,S4210179512,37,30,3,0.25,True,,0.2325581395348837,0.8108108108108109,0.2868217054263566,True
https://revistatrabajosocial.uc.cl/index.php/index/oai,ojs,3.2.1.4,2018-12-11T11:20:45Z,Revistas UC,RTS,Revista de Trabajo Social,5a281158ae477,503,2735-7228,cl,CL,CL,,cl,2024-09-28 07:09:43+00:00,2024-01-11 20:38:13+00:00,2024-08-12 21:41:25+00:00,2024-09-28 07:06:24+00:00,0,0,132,13,19,16,2735-7228,S4210182826,183,159,6,0.0,True,,0.3161033797216699,0.8688524590163934,0.3638170974155069,True
https://revistas.academia.cl/index.php/index/oai,ojs,3.1.1.4,2015-01-08T18:02:34Z,Portal de Revistas de la Universidad Academia de Humanismo Cristiano,academia,Revista de la Academia,548056eab171e,160,0719-6318,Chile,CL,CL,CL,cl,2024-10-08 07:13:42+00:00,2020-05-08 14:48:18+00:00,2024-10-03 18:41:17+00:00,2024-10-08 07:13:06+00:00,0,0,16,22,14,15,0719-6318,S4210184688,140,198,5,0.1034482758620689,True,,1.2375,1.4142857142857144,0.875,True
https://litterascripta.unab.cl/index.php/index/oai,ojs,3.3.0.13,2023-08-25T23:21:25Z,,litterascripta,Littera Scripta,,58,2735-6140,cl,CL,CL,,cl,2024-10-21 06:50:18+00:00,2023-12-11 12:38:50+00:00,2024-10-15 22:14:04+00:00,2024-10-21 06:50:08+00:00,0,0,5,15,15,15,2735-6140,S4390297216,0,0,1,0.0285714285714285,True,,0.0,0.0,0.0,True
https://revistamutatismutandis.com/index.php/index/oai,ojs,3.3.0.13,2019-02-16T06:34:56Z,,mutatismutandis,Mutatis Mutandis: Revista Internacional de Filosofía,5c66ffb384a9f,263,0719-4773,Chile,CL,,US,cl,2024-10-21 09:09:07+00:00,2020-06-03 18:43:26+00:00,2024-09-29 14:30:26+00:00,2024-10-21 09:08:58+00:00,0,0,36,22,31,14,0719-4773,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://reidu.cl/index.php/index/oai,ojs,3.3.0.8,2020-06-19T03:34:03Z,,REIDU,Revista Electrónica de Investigación en Docencia Universitaria,5c13d087cf30a,68,2452-4875,Chile,CL,CL,US,cl,2024-10-10 04:48:41+00:00,2020-08-23 03:15:35+00:00,2024-09-13 14:12:01+00:00,2024-10-10 04:48:36+00:00,0,0,16,15,5,14,2452-4875,S4387281626,0,0,3,0.1818181818181818,True,,0.0,0.0,0.0,True
https://www.sophiaaustral.cl/index.php/index/oai,ojs,3.3.0.17,2015-11-09T15:40:27Z,Sophia Austral,shopiaaustral,Revista Sophia Austral,562ec3f041085,196,0719-5605,Chile,CL,CL,US,cl,2024-09-30 08:37:17+00:00,2020-09-24 09:10:12+00:00,2024-10-16 12:19:03+00:00,2024-09-30 08:37:10+00:00,0,0,33,21,16,14,0719-5605,S4210219938,120,266,7,0.4482758620689655,True,,1.3571428571428572,2.216666666666667,0.6122448979591837,True
https://revistanotashistoricasygeograficas.cl/index.php/index/oai,ojs,3.2.1.2,2021-01-21T12:15:55Z,,nhyg,Revista Notas Históricas y Geográficas,6000dc585e16d,420,0719-4404,cl,CL,CL,US,cl,2024-10-21 10:20:52+00:00,2021-01-18 19:50:05+00:00,2022-01-03 14:46:32+00:00,2024-10-21 10:20:44+00:00,0,0,1,338,38,14,0719-4404,S4394708470,0,0,1,0.0,True,,0.0,0.0,0.0,True
https://revistaprotestaycarisma.cl/index.php/index/oai,ojs,3.4.0.3,2023-02-07T17:49:39Z,,rpc,Revista Protesta y Carisma,5fd92089233ef,61,2452-5308,Chile,CL,CL,CL,cl,2024-10-03 06:28:36+00:00,2021-04-08 19:20:02+00:00,2024-10-07 18:08:25+00:00,2024-03-01 04:16:14+00:00,0,0,0,25,22,14,2452-5308,S4404675695,0,0,1,0.0625,True,,0.0,0.0,0.0,True
http://revistaucmaule.ucm.cl/index.php/index/oai,ojs,3.1.0.1,2018-09-08T01:12:20Z,Publicaciones Universidad Católica del Maule,revistace,Convergencia Educativa,index_5097,104,0719-3351,Chile,CL,CL,CL,cl,2024-10-21 07:23:48+00:00,2021-05-15 14:37:34+00:00,2021-05-15 14:37:34+00:00,2024-10-21 07:22:46+00:00,0,0,11,11,12,14,0719-3351,S4210220510,88,67,3,0.1666666666666666,True,,0.6442307692307693,0.7613636363636364,0.8461538461538461,True
http://ojs.revpropulsion.cl/index.php/index/oai,ojs,3.3.0.7,2022-05-07T18:24:14Z,Ediciones de revistas académicas. ProPulsión,revpropulsion,Revista ProPulsión Interdisciplina en Ciencias Sociales y Humanidades,5dd820009f589,70,2452-5758,cl,CL,CL,US,cl,2024-10-07 06:36:01+00:00,2020-05-06 06:55:02+00:00,2024-10-18 18:07:34+00:00,2024-10-07 06:35:50+00:00,0,0,8,16,19,14,2452-5758,S4210235774,57,16,2,0.2571428571428571,True,,0.2285714285714285,0.2807017543859649,0.8142857142857143,True
https://revistas.uv.cl/index.php/index/oai,ojs,3.3.0.17,2015-05-13T16:48:26Z,Portal de revistas - Universidad de Valparaíso,matroneria,Revista Matronería Actual,5499cd3d812c2,76,2452-5820,cl,CL,CL,,cl,2024-10-13 06:09:19+00:00,2021-12-03 11:15:40+00:00,2024-10-17 12:38:42+00:00,2024-10-13 06:08:12+00:00,0,0,7,11,33,14,2452-5820,S4210168623,46,26,3,0.075,True,,0.3421052631578947,0.5652173913043478,0.6052631578947368,True
http://coloquio2019.cenaltes.cl/ojs/3401/index.php/index/oai,ojs,3.4.0.1,2024-03-30T05:25:48Z,Open Journal Systems,dorsal,Dorsal. Revista de Estudios Foucaultianos,65c446968e095,190,0719-7519,cl,CL,CL,,cl,2024-05-10 02:25:48+00:00,2024-02-15 04:42:47+00:00,2024-02-20 13:20:31+00:00,2024-03-30 05:25:49+00:00,0,0,32,23,27,14,0719-7519,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://lajtp.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-10-08T05:06:52Z,Revistas de la Universidad de Chile,LAJTP,Latin American Journal of Trade Policy,5a149fcb88c5f,89,0719-9368,Chile,CL,CL,CL,cl,2024-10-08 05:17:05+00:00,2020-05-05 08:12:50+00:00,2024-10-18 15:32:51+00:00,2024-10-08 05:06:53+00:00,0,0,25,13,14,13,0719-9368,S4210190828,77,122,6,0.3333333333333333,True,,1.3707865168539326,1.5844155844155845,0.8651685393258427,True
https://revistasdex.uchile.cl/index.php/index/oai,ojs,3.2.1.1,2019-11-28T12:21:31Z,Revistas de Difusión y Extensión  - Universidad de Chile,cdb,Cuadernos de Beauchef,5da85b61dafce,128,2452-493X,cl,CL,CL,CL,cl,2024-10-02 05:03:29+00:00,2021-04-20 06:22:04+00:00,2024-10-17 11:24:50+00:00,2024-10-02 05:01:29+00:00,0,0,0,60,36,13,2452-493X,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.umce.cl/index.php/index/oai,ojs,3.3.0.16,2017-04-24T10:07:19Z,Portal Oficial de Revistas Académicas de la UMCE,actaent,Acta Entomológica Chilena,56b34cf039b64,249,0716-5072,cl,CL,CL,CL,cl,2024-10-08 08:24:12+00:00,2020-05-26 09:04:53+00:00,2024-10-18 14:01:43+00:00,2024-10-08 08:23:14+00:00,0,0,0,0,236,13,0716-5072,S4306500324,234,554,9,0.0,True,,2.2248995983935744,2.3675213675213675,0.9397590361445785,True
